date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,is_rebalance,turnover
2019-01-08,0.009908598047590034,0.009366667787487251,0.0005419302601027826,1.0016839520456458,0.9980371627769012,0,0.0
2019-01-09,0.006210506234471545,0.00632242069347531,-0.00011191445900376497,1.0079049164747953,1.0043471735876994,0,0.0
2019-01-10,0.0037406767955277375,0.003236203602098542,0.0005044731934291955,1.0116751630079508,1.0075974455286214,0,0.0
2019-01-11,-0.0018204101518292653,-0.0013284600357151835,-0.0004919501161140818,1.0098334992708577,1.006258892590148,0,0.0
2019-01-14,-0.0071104013686070005,-0.006466914813151761,-0.0006434865554552395,1.0026531777755772,0.999751502051791,0,0.0
2019-01-15,0.01645692202223982,0.015892705872027638,0.0005642161502121823,1.0191537629375809,1.015640258619018,0,0.0
2019-01-16,0.003738570187041141,0.004152956639822061,-0.00041438645278092006,1.0229639408117102,1.0198581685747203,0,0.0
2019-01-17,0.00708336022690524,0.007492318392586627,-0.0004089581656813871,1.0302099629036139,1.0274992706889623,0,0.0
2019-01-18,0.007794266671105471,0.010254128258221005,-0.002459861587115534,1.0382396940817145,1.0380353799958353,0,0.0
2019-01-21,0.0001931184080677831,0.00038949590198161213,-0.00019637749391382902,1.0384401972786281,1.0384396905224555,1,0.06056567815744486
2019-01-22,-0.017023148451108232,-0.016643411443617636,-0.00037973700749059647,1.020762675642756,1.0211565114937073,0,0.0
2019-01-23,0.0007373069780167916,0.0019265555033278624,-0.0011892485253110706,1.0215152910864065,1.0231238261906845,0,0.0
2019-01-24,0.004825882984631532,0.003954021132460274,0.0008718618521712579,1.0264450043482012,1.027169279420566,0,0.0
2019-01-25,0.009804321917705826,0.009659040484458054,0.00014528143324777157,1.0365086016016518,1.0370907490748809,0,0.0
2019-01-28,-0.012386128169821816,-0.011710821172595458,-0.0006753069972263576,1.0236702732130911,1.024945564772712,0,0.0
